Corn,Illinois,2000,Insect-resistant (Bt) only                                           ,13
Corn,Texas,2012,Insect-resistant (Bt) only                                           ,20
Corn,Texas,2013,Insect-resistant (Bt) only                                           ,16
Corn,Texas,2014,Insect-resistant (Bt) only                                           ,12
Corn,Texas,2015,Insect-resistant (Bt) only                                           ,10
Corn,Texas,2016,Insect-resistant (Bt) only                                           ,8
Corn,Texas,2017,Insect-resistant (Bt) only                                           ,5
Corn,Texas,2018,Insect-resistant (Bt) only                                           ,6
Corn,Wisconsin,2000,Insect-resistant (Bt) only                                           ,13
Corn,Wisconsin,2001,Insect-resistant (Bt) only                                           ,11
Corn,Wisconsin,2002,Insect-resistant (Bt) only                                           ,15
Corn,Wisconsin,2003,Insect-resistant (Bt) only                                           ,21
Corn,Wisconsin,2004,Insect-resistant (Bt) only                                           ,22
Corn,Wisconsin,2005,Insect-resistant (Bt) only                                           ,22
Corn,Wisconsin,2006,Insect-resistant (Bt) only                                           ,22
Corn,Wisconsin,2007,Insect-resistant (Bt) only                                           ,19
Corn,Wisconsin,2008,Insect-resistant (Bt) only                                           ,14
Corn,Wisconsin,2009,Insect-resistant (Bt) only                                           ,13
Corn,Wisconsin,2010,Insect-resistant (Bt) only                                           ,13
Corn,Wisconsin,2011,Insect-resistant (Bt) only                                           ,18
Corn,Wisconsin,2012,Insect-resistant (Bt) only                                           ,10
Corn,Wisconsin,2013,Insect-resistant (Bt) only                                           ,3
Corn,Wisconsin,2014,Insect-resistant (Bt) only                                           ,3
Corn,Wisconsin,2015,Insect-resistant (Bt) only                                           ,3
Corn,Wisconsin,2016,Insect-resistant (Bt) only                                           ,3
Corn,Wisconsin,2017,Insect-resistant (Bt) only                                           ,2
Corn,Wisconsin,2018,Insect-resistant (Bt) only                                           ,3
Cotton,Alabama,2000,Insect-resistant (Bt) only                                           ,0
Cotton,Alabama,2001,Insect-resistant (Bt) only                                           ,0
Cotton,Alabama,2002,Insect-resistant (Bt) only                                           ,0
Cotton,Alabama,2003,Insect-resistant (Bt) only                                           ,0
Cotton,Alabama,2004,Insect-resistant (Bt) only                                           ,0
Cotton,Alabama,2005,Insect-resistant (Bt) only                                           ,10
Cotton,Alabama,2006,Insect-resistant (Bt) only                                           ,10
Cotton,Alabama,2007,Insect-resistant (Bt) only                                           ,10
Cotton,Alabama,2008,Insect-resistant (Bt) only                                           ,18
Cotton,Alabama,2009,Insect-resistant (Bt) only                                           ,13
Cotton,Alabama,2010,Insect-resistant (Bt) only                                           ,11
Cotton,Alabama,2011,Insect-resistant (Bt) only                                           ,18
Cotton,Alabama,2012,Insect-resistant (Bt) only                                           ,17
Cotton,Alabama,2013,Insect-resistant (Bt) only                                           ,12
Cotton,Alabama,2014,Insect-resistant (Bt) only                                           ,9
Cotton,Alabama,2015,Insect-resistant (Bt) only                                           ,4
Cotton,Alabama,2016,Insect-resistant (Bt) only                                           ,6
Cotton,Alabama,2017,Insect-resistant (Bt) only                                           ,2
Cotton,Alabama,2018,Insect-resistant (Bt) only                                           ,1
Cotton,Arkansas,2000,Insect-resistant (Bt) only                                           ,33
Cotton,Arkansas,2001,Insect-resistant (Bt) only                                           ,21
Cotton,Arkansas,2002,Insect-resistant (Bt) only                                           ,27
Cotton,Arkansas,2003,Insect-resistant (Bt) only                                           ,24
Cotton,Arkansas,2004,Insect-resistant (Bt) only                                           ,34
Cotton,Arkansas,2005,Insect-resistant (Bt) only                                           ,42
Cotton,Arkansas,2006,Insect-resistant (Bt) only                                           ,28
Cotton,Arkansas,2007,Insect-resistant (Bt) only                                           ,32
Cotton,Arkansas,2008,Insect-resistant (Bt) only                                           ,30
Cotton,Arkansas,2009,Insect-resistant (Bt) only                                           ,28
Cotton,Arkansas,2010,Insect-resistant (Bt) only                                           ,20
Cotton,Arkansas,2011,Insect-resistant (Bt) only                                           ,18
Cotton,Arkansas,2012,Insect-resistant (Bt) only                                           ,10
Cotton,Arkansas,2013,Insect-resistant (Bt) only                                           ,22
Cotton,Arkansas,2014,Insect-resistant (Bt) only                                           ,13
Cotton,Arkansas,2015,Insect-resistant (Bt) only                                           ,7
Cotton,Arkansas,2016,Insect-resistant (Bt) only                                           ,7
Cotton,Arkansas,2017,Insect-resistant (Bt) only                                           ,7
Cotton,Arkansas,2018,Insect-resistant (Bt) only                                           ,9
Cotton,California,2000,Insect-resistant (Bt) only                                           ,3
Cotton,California,2001,Insect-resistant (Bt) only                                           ,11
Cotton,California,2002,Insect-resistant (Bt) only                                           ,6
Cotton,California,2003,Insect-resistant (Bt) only                                           ,9
Cotton,California,2004,Insect-resistant (Bt) only                                           ,6
Cotton,California,2005,Insect-resistant (Bt) only                                           ,8
Cotton,California,2006,Insect-resistant (Bt) only                                           ,9
Cotton,California,2007,Insect-resistant (Bt) only                                           ,4
Cotton,California,2008,Insect-resistant (Bt) only                                           ,7
Cotton,California,2009,Insect-resistant (Bt) only                                           ,8
Cotton,California,2010,Insect-resistant (Bt) only                                           ,19
Cotton,California,2011,Insect-resistant (Bt) only                                           ,9
Cotton,California,2012,Insect-resistant (Bt) only                                           ,21
Cotton,California,2013,Insect-resistant (Bt) only                                           ,9
Cotton,California,2014,Insect-resistant (Bt) only                                           ,15
Cotton,California,2015,Insect-resistant (Bt) only                                           ,10
Cotton,California,2016,Insect-resistant (Bt) only                                           ,3
Cotton,California,2017,Insect-resistant (Bt) only                                           ,2
Cotton,California,2018,Insect-resistant (Bt) only                                           ,6
Cotton,Georgia,2000,Insect-resistant (Bt) only                                           ,18
Cotton,Georgia,2001,Insect-resistant (Bt) only                                           ,13
Cotton,Georgia,2002,Insect-resistant (Bt) only                                           ,8
Cotton,Georgia,2003,Insect-resistant (Bt) only                                           ,14
Cotton,Georgia,2004,Insect-resistant (Bt) only                                           ,13
Cotton,Georgia,2005,Insect-resistant (Bt) only                                           ,29
Cotton,Georgia,2006,Insect-resistant (Bt) only                                           ,19
Cotton,Georgia,2007,Insect-resistant (Bt) only                                           ,17
Cotton,Georgia,2008,Insect-resistant (Bt) only                                           ,19
Cotton,Georgia,2009,Insect-resistant (Bt) only                                           ,20
Cotton,Georgia,2010,Insect-resistant (Bt) only                                           ,20
Cotton,Georgia,2011,Insect-resistant (Bt) only                                           ,18
Cotton,Georgia,2012,Insect-resistant (Bt) only                                           ,13
Cotton,Georgia,2013,Insect-resistant (Bt) only                                           ,5
Cotton,Georgia,2014,Insect-resistant (Bt) only                                           ,3
Cotton,Georgia,2015,Insect-resistant (Bt) only                                           ,1
Cotton,Georgia,2016,Insect-resistant (Bt) only                                           ,1
Cotton,Georgia,2017,Insect-resistant (Bt) only                                           ,4
Cotton,Georgia,2018,Insect-resistant (Bt) only                                           ,1
Cotton,Louisiana,2000,Insect-resistant (Bt) only                                           ,37
Cotton,Louisiana,2001,Insect-resistant (Bt) only                                           ,30
Cotton,Louisiana,2002,Insect-resistant (Bt) only                                           ,27
Cotton,Louisiana,2003,Insect-resistant (Bt) only                                           ,30
Cotton,Louisiana,2004,Insect-resistant (Bt) only                                           ,26
Cotton,Louisiana,2005,Insect-resistant (Bt) only                                           ,21
Cotton,Louisiana,2006,Insect-resistant (Bt) only                                           ,13
Cotton,Louisiana,2007,Insect-resistant (Bt) only                                           ,17
Cotton,Louisiana,2008,Insect-resistant (Bt) only                                           ,19
Cotton,Louisiana,2009,Insect-resistant (Bt) only                                           ,20
Cotton,Louisiana,2010,Insect-resistant (Bt) only                                           ,19
Cotton,Louisiana,2011,Insect-resistant (Bt) only                                           ,26
Cotton,Louisiana,2012,Insect-resistant (Bt) only                                           ,24
Cotton,Louisiana,2013,Insect-resistant (Bt) only                                           ,19
Cotton,Louisiana,2014,Insect-resistant (Bt) only                                           ,4
Cotton,Louisiana,2015,Insect-resistant (Bt) only                                           ,5
Cotton,Louisiana,2016,Insect-resistant (Bt) only                                           ,10
Cotton,Louisiana,2017,Insect-resistant (Bt) only                                           ,4
Cotton,Louisiana,2018,Insect-resistant (Bt) only                                           ,3
Cotton,Mississippi,2000,Insect-resistant (Bt) only                                           ,29
Cotton,Mississippi,2001,Insect-resistant (Bt) only                                           ,10
Cotton,Mississippi,2002,Insect-resistant (Bt) only                                           ,19
Cotton,Mississippi,2003,Insect-resistant (Bt) only                                           ,15
Cotton,Mississippi,2004,Insect-resistant (Bt) only                                           ,16
Cotton,Mississippi,2005,Insect-resistant (Bt) only                                           ,14
Cotton,Mississippi,2006,Insect-resistant (Bt) only                                           ,7
Cotton,Mississippi,2007,Insect-resistant (Bt) only                                           ,16
Cotton,Mississippi,2008,Insect-resistant (Bt) only                                           ,19
Cotton,Mississippi,2009,Insect-resistant (Bt) only                                           ,14
Cotton,Mississippi,2010,Insect-resistant (Bt) only                                           ,12
Cotton,Mississippi,2011,Insect-resistant (Bt) only                                           ,15
Cotton,Mississippi,2012,Insect-resistant (Bt) only                                           ,9
Cotton,Mississippi,2013,Insect-resistant (Bt) only                                           ,2
Cotton,Mississippi,2014,Insect-resistant (Bt) only                                           ,2
Cotton,Mississippi,2015,Insect-resistant (Bt) only                                           ,1
Cotton,Mississippi,2016,Insect-resistant (Bt) only                                           ,3
Cotton,Mississippi,2017,Insect-resistant (Bt) only                                           ,8
Cotton,Mississippi,2018,Insect-resistant (Bt) only                                           ,2
Cotton,Missouri,2000,Insect-resistant (Bt) only                                           ,0
Cotton,Missouri,2001,Insect-resistant (Bt) only                                           ,0
Cotton,Missouri,2002,Insect-resistant (Bt) only                                           ,0
Cotton,Missouri,2003,Insect-resistant (Bt) only                                           ,0
Cotton,Missouri,2004,Insect-resistant (Bt) only                                           ,0
Cotton,Missouri,2005,Insect-resistant (Bt) only                                           ,20
Cotton,Missouri,2006,Insect-resistant (Bt) only                                           ,32
Cotton,Missouri,2007,Insect-resistant (Bt) only                                           ,13
Cotton,Missouri,2008,Insect-resistant (Bt) only                                           ,12
Cotton,Missouri,2009,Insect-resistant (Bt) only                                           ,18
Cotton,Missouri,2010,Insect-resistant (Bt) only                                           ,22
Cotton,Missouri,2011,Insect-resistant (Bt) only                                           ,22
Cotton,Missouri,2012,Insect-resistant (Bt) only                                           ,33
Cotton,Missouri,2013,Insect-resistant (Bt) only                                           ,6
Cotton,Missouri,2014,Insect-resistant (Bt) only                                           ,21
Cotton,Missouri,2015,Insect-resistant (Bt) only                                           ,6
Cotton,Missouri,2016,Insect-resistant (Bt) only                                           ,12
Cotton,Missouri,2017,Insect-resistant (Bt) only                                           ,5
Cotton,Missouri,2018,Insect-resistant (Bt) only                                           ,6
Cotton,North Carolina,2000,Insect-resistant (Bt) only                                           ,11
Cotton,North Carolina,2001,Insect-resistant (Bt) only                                           ,9
Cotton,North Carolina,2002,Insect-resistant (Bt) only                                           ,14
Cotton,North Carolina,2003,Insect-resistant (Bt) only                                           ,16
Cotton,North Carolina,2004,Insect-resistant (Bt) only                                           ,18
Cotton,North Carolina,2005,Insect-resistant (Bt) only                                           ,17
Cotton,North Carolina,2006,Insect-resistant (Bt) only                                           ,19
Cotton,North Carolina,2007,Insect-resistant (Bt) only                                           ,13
Cotton,North Carolina,2008,Insect-resistant (Bt) only                                           ,19
Cotton,North Carolina,2009,Insect-resistant (Bt) only                                           ,15
Cotton,North Carolina,2010,Insect-resistant (Bt) only                                           ,14
Cotton,North Carolina,2011,Insect-resistant (Bt) only                                           ,10
Cotton,North Carolina,2012,Insect-resistant (Bt) only                                           ,16
Cotton,North Carolina,2013,Insect-resistant (Bt) only                                           ,2
Cotton,North Carolina,2014,Insect-resistant (Bt) only                                           ,3
Cotton,North Carolina,2015,Insect-resistant (Bt) only                                           ,1
Cotton,North Carolina,2016,Insect-resistant (Bt) only                                           ,2
Cotton,North Carolina,2017,Insect-resistant (Bt) only                                           ,3
Cotton,North Carolina,2018,Insect-resistant (Bt) only                                           ,1
Cotton,Tennessee,2000,Insect-resistant (Bt) only                                           ,0
Cotton,Tennessee,2001,Insect-resistant (Bt) only                                           ,0
Cotton,Tennessee,2002,Insect-resistant (Bt) only                                           ,0
Cotton,Tennessee,2003,Insect-resistant (Bt) only                                           ,0
Cotton,Tennessee,2004,Insect-resistant (Bt) only                                           ,0
Cotton,Tennessee,2005,Insect-resistant (Bt) only                                           ,13
Cotton,Tennessee,2006,Insect-resistant (Bt) only                                           ,16
Cotton,Tennessee,2007,Insect-resistant (Bt) only                                           ,10
Cotton,Tennessee,2008,Insect-resistant (Bt) only                                           ,10
Cotton,Tennessee,2009,Insect-resistant (Bt) only                                           ,7
Cotton,Tennessee,2010,Insect-resistant (Bt) only                                           ,8
Cotton,Tennessee,2011,Insect-resistant (Bt) only                                           ,9
Cotton,Tennessee,2012,Insect-resistant (Bt) only                                           ,7
Cotton,Tennessee,2013,Insect-resistant (Bt) only                                           ,4
Cotton,Tennessee,2014,Insect-resistant (Bt) only                                           ,2
Cotton,Tennessee,2015,Insect-resistant (Bt) only                                           ,1
Cotton,Tennessee,2016,Insect-resistant (Bt) only                                           ,1
Cotton,Tennessee,2017,Insect-resistant (Bt) only                                           ,2
Cotton,Tennessee,2018,Insect-resistant (Bt) only                                           ,1
Cotton,Texas,2000,Insect-resistant (Bt) only                                           ,7
Cotton,Texas,2001,Insect-resistant (Bt) only                                           ,8
Cotton,Texas,2002,Insect-resistant (Bt) only                                           ,7
Cotton,Texas,2003,Insect-resistant (Bt) only                                           ,8
Cotton,Texas,2004,Insect-resistant (Bt) only                                           ,10
Cotton,Texas,2005,Insect-resistant (Bt) only                                           ,14
Cotton,Texas,2006,Insect-resistant (Bt) only                                           ,18
Cotton,Texas,2007,Insect-resistant (Bt) only                                           ,16
Cotton,Texas,2008,Insect-resistant (Bt) only                                           ,16
Cotton,Texas,2009,Insect-resistant (Bt) only                                           ,15
Cotton,Texas,2010,Insect-resistant (Bt) only                                           ,13
Cotton,Texas,2011,Insect-resistant (Bt) only                                           ,18
Cotton,Texas,2012,Insect-resistant (Bt) only                                           ,11
Cotton,Texas,2013,Insect-resistant (Bt) only                                           ,8
Cotton,Texas,2014,Insect-resistant (Bt) only                                           ,4
Cotton,Texas,2015,Insect-resistant (Bt) only                                           ,5
Cotton,Texas,2016,Insect-resistant (Bt) only                                           ,4
Cotton,Texas,2017,Insect-resistant (Bt) only                                           ,5
Cotton,Texas,2018,Insect-resistant (Bt) only                                           ,3
